ResponseIdHash,Q6,code1,code2,code3,code4
c9e7827fbe7e042a1f05fa5c13856285,I would get it to help me find out why I have an addictive personality. I would have it solve our country's problems because of our current corrupt government can't be trusted to do anything. I would find a way to stop child trafficking. I would have it find a way to destroy it's own AI self.,public-service,societal-issues,,
c9e7827fbe7e042a1f05fa5c13856285,I would get it to help me find out why I have an addictive personality. I would have it solve our country's problems because of our current corrupt government can't be trusted to do anything. I would find a way to stop child trafficking. I would have it find a way to destroy it's own AI self.,safety-policing,societal-issues,,
c9e7827fbe7e042a1f05fa5c13856285,I would get it to help me find out why I have an addictive personality. I would have it solve our country's problems because of our current corrupt government can't be trusted to do anything. I would find a way to stop child trafficking. I would have it find a way to destroy it's own AI self.,beyond-human,new-code,,
8f7d2fcc92635f2f4b718635e6cc86ed,"Determine the right place and time to buy a new car including the make, model, year, where I can get the best price with all the features I want.  Manage my budget including making decisions about what needs to be paid and when and processing the payments and balancing the books with a regular report.  Schedule important appointments when they need to be scheduled taking into account my calendar etc.",efficient-data-analysis,personal-finance,everyday-life-assistance,search
8f7d2fcc92635f2f4b718635e6cc86ed,"Determine the right place and time to buy a new car including the make, model, year, where I can get the best price with all the features I want.  Manage my budget including making decisions about what needs to be paid and when and processing the payments and balancing the books with a regular report.  Schedule important appointments when they need to be scheduled taking into account my calendar etc.",efficient-data-analysis,everyday-task-automation,personal-finance,
8f7d2fcc92635f2f4b718635e6cc86ed,"Determine the right place and time to buy a new car including the make, model, year, where I can get the best price with all the features I want.  Manage my budget including making decisions about what needs to be paid and when and processing the payments and balancing the books with a regular report.  Schedule important appointments when they need to be scheduled taking into account my calendar etc.",everyday-task-automation,everyday-life-assistance,,
b4d65aceed0a76a38751abc6ad15d7a6,Better climate predictions and solutions. Optimize a user's time by taking over everyday organizational tasks. More advanced medical diagnoses. Predictive models that improve health and environment.,efficient-data-analysis,environment,,
b4d65aceed0a76a38751abc6ad15d7a6,Better climate predictions and solutions. Optimize a user's time by taking over everyday organizational tasks. More advanced medical diagnoses. Predictive models that improve health and environment.,everyday-task-automation,everyday-life-assistance,personal-life-productivity,
b4d65aceed0a76a38751abc6ad15d7a6,Better climate predictions and solutions. Optimize a user's time by taking over everyday organizational tasks. More advanced medical diagnoses. Predictive models that improve health and environment.,beyond-human,medical,,
b4d65aceed0a76a38751abc6ad15d7a6,Better climate predictions and solutions. Optimize a user's time by taking over everyday organizational tasks. More advanced medical diagnoses. Predictive models that improve health and environment.,efficient-data-analysis,environment,health,
